,리뷰수(개),평점,평균 연봉(만)
유니트아이엔씨(주),156,2.3,3700
유아이엘(주),156,2.5,3868
프라코(주),156,2.7,5002
(주)삼화,155,1.6,3334
(주)테이팩스,155,2.8,4145
(주)한국화이바,155,2.8,3709
(주)현대엘앤씨,155,2.9,5077
사조해표(주),155,2.3,3552
인그리디언코리아(유),155,2.6,4342
(주)뉴옵틱스,154,2.5,4397
KPX케미칼(주),154,2.6,4498
태웅메디칼(주),154,2.4,3385
(주)마이셰프,153,2.3,3557
(주)삼익악기,153,2.2,3307
대선주조(주),153,2.5,3163
디아이지에어가스(주),153,3.1,5105
세양물산(주),153,1.8,3487
후지테크코리아(주),153,2.2,3385
대한제강(주),152,3.2,4947
멜파스(주),152,2.6,3923
(재)한국전기연구원,151,3.9,5421
(주)디엔솔루션즈,151,3.6,8300
(주)체리부로,151,2.2,3198
엔유씨전자(주),151,2.3,3225
와이엠씨(주),151,2.3,3568
정우비나(주),151,1.6,3599
코오롱글로텍(주),151,3.1,4672
파크시스템스(주),151,2.8,4100
화성코스메틱(주),151,2.6,3420
(주)에이치케이,150,2.3,3719
(주)켐토피아,150,2.4,3547
대봉엘에스(주),150,2.2,3432
(주)신티에스,149,2.9,5921
(주)와이즈산전,149,2.6,3357
엔브이에이치코리아(주),149,2.9,4926
엘티소재(주),149,2.5,4494
화인폰(주),149,2.3,2839
(유)대구특수금속,148,1.9,2874
(주)일지테크,148,2.5,4168
(주)케이씨이노베이션,148,2.9,3690
대한광통신(주),148,2.6,4294
생고뱅코리아(주),148,2.4,4311
아바텍(주),148,2.2,3579
에스피피조선(주),148,2.9,4132
하이윈코퍼레이션(주),148,2.0,3595
한국경남태양유전(주),148,2.0,4038
(주)광천김,147,1.9,2920
(주)알토,147,2.2,3559
(주)에뛰드,147,3.3,4154
(주)카오리온코스메틱스,147,1.6,3082
에이스그룹(주),147,1.8,3202
(주)국순당,146,2.6,3778
(주)미팩토리,146,2.6,3486
(주)스와니코코,146,2.1,3223
(주)에스제이듀코,146,2.5,3344
(주)유니베라,146,2.4,3876
고려은단(주),146,2.4,3435
농업회사법인아시아종묘(주),146,2.1,3654
스무디킹홀딩스(주),146,3.3,2853
애경화학(주),146,2.3,3901
(주)덕신하우징,145,1.7,4189
(주)원익홀딩스,145,3.0,4529
(주)진양오일씰,145,2.7,4059
삼성발레오써멀시스템스(주),145,1.9,3137
씨알케이(주),145,2.1,3428
펌텍코리아(주),145,2.1,3350
하이록코리아(주),145,2.5,3788
(주)넥센,144,2.6,4660
(주)슈프리마에이치큐,144,2.2,4476
네파(주),144,2.8,4805
서원인텍(주),144,1.8,3685
엘앤피코스메틱(주),144,2.3,4382
태성전장(주),144,1.8,3489
(주)마팔하이테코,143,2.5,3686
(주)수산중공업,143,2.8,3754
(주)이노바이오써지,143,1.9,2678
라이온코리아(주),143,3.1,74098
(주)브이엘엔코,142,2.1,4019
(주)한중엔시에스,142,2.0,3627
금호전기(주),142,2.4,3368
엔프라니(주),142,2.5,3682
종근당건강(주),142,3.0,5295
한국방송통신전파진흥원,142,2.7,3573
희성촉매(주),142,3.0,5026
(주)제노레이,141,2.6,3479
(주)케이티이,141,2.6,3388
(주)휴비츠,141,2.6,4504
갑을오토텍(주),141,2.2,3755
기가레인(주),141,2.6,3764
동아화성(주),141,2.3,4067
성화물산(주),141,2.0,3389
(주)유진테크,140,2.7,4812
(주)인지디스플레이,140,2.4,3887
레드페이스(주),140,1.9,3037
에스케이씨(주),140,3.2,5860
코웰전자(주),140,2.0,5318
(주)세아베스틸,139,3.4,4787
(주)한컴라이프케어,139,1.9,4174
금강공업(주),139,2.7,3601
덕양산업(주),139,3.4,4748
우신공업(주),139,2.5,4040
포인트닉스(주),139,1.9,3089
(주)네오플램,138,2.6,3531
대한유화(주),138,3.5,5606
두원중공업(주),138,3.1,5229
한국다우케미칼(주),138,3.9,5778
(주)이수페타시스,137,3.1,5041
글로텍(주),137,1.9,3424
마니커(주),137,2.4,3228
무림피앤피(주),137,3.2,4928
아반스트레이트코리아(주),137,2.2,3603
에스비더블유생명과학(주),137,2.6,3419
오제이씨(주),137,2.4,3323
유한책임회사하이모,137,2.2,3190
지엠비코리아(주),137,3.0,4378
(주)녹수,136,2.1,3752
(주)동화엔텍,136,3.0,3906
(주)비에스이,136,1.9,4008
(주)스케쳐스코리아,136,2.4,4252
신한벽지(주),136,2.3,3686
한경희생활과학(주),136,2.0,3403
한국요꼬가와일렉트로닉스매뉴팩처링(주),136,2.4,3771
(주)대흥알앤티,135,3.0,4423
(주)시스템알앤디,135,2.4,3563
(주)에스티지24,135,2.1,3510
(주)우성,135,2.6,3814
(주)케이엔알시스템,135,2.3,3318
(주)팜스코,135,3.1,3896
다산네트웍스(주),135,2.5,3993
쿠도커뮤니케이션(주),135,3.2,3845
(주)디알젬,134,2.4,3779
(주)삐아,134,1.5,2955
(주)포인트엔지니어링,134,2.1,3362
솔라루체(주),134,2.4,3441
한신기계공업(주),134,2.0,2913
(주)듀오백,133,2.4,2914
(주)서진오토모티브,133,1.9,3988
(주)선인,133,2.4,3493
(주)티케이케미칼,133,2.1,3983
다인정공(주),133,3.2,4041
두산전자(주),133,3.2,5498
에이치디씨현대이피(주),133,2.4,4532
유도썬스(주),133,2.1,3931
이수엑사보드(주),133,2.6,4321
(주)머큐리코퍼레이션,132,2.3,2988
(주)벽산,132,3.1,4486
(주)에이블루,132,2.3,3538
(주)트렉스타,132,2.3,2848
동원금속(주),132,2.4,3906
에이테크오토모티브(주),132,2.1,3501
연합정밀(주),132,2.3,3405
칸(주),132,2.5,3764
티유브이슈드코리아(주),132,2.9,4306
한국에스엠티(주),132,2.2,3712
(주)네오팜,131,2.9,4358
(주)사임당화장품,131,2.1,3533
(주)쎄믹스,131,2.5,4141
(주)에프알텍,131,2.4,3639
(주)엠에스오토텍,131,2.6,4360
동인기연(주),131,2.5,3604
두리화장품(주),131,3.5,3148
삼화전기(주),131,2.6,3544
새론오토모티브(주),131,2.1,5053
피플웍스(주),131,2.2,4075
한진화학(주),5,1.4,3152
(주)대현환경,130,2.3,3161
(주)리큅,130,1.7,3435
(주)에이빌코리아,130,2.1,2384
가온전선(주),130,3.2,4479
광림통상(주),130,2.2,3429
대원정밀공업(주),130,2.2,4441
리테일미디어솔루션,130,2.4,3242
삼화제지(주),130,1.9,3863
유씨엘,130,2.2,3789
(주)모토텍,129,1.6,4144
(주)미래보,129,2.6,3027
(주)영광와이케이엠씨,129,1.9,3344
(주)휴메이저,129,2.7,3435
에이앤아이(주),129,2.9,3782
이노진(주),129,2.0,3114
(주)모닝글로리,128,2.6,3130
(주)비엘헬스케어,128,2.2,3032
비타민하우스(주),128,2.0,3127
(주)뉴프렉스,127,2.4,3585
(주)로봇앤드디자인,127,2.4,3675
(주)엘앤케이바이오메드,127,2.0,3815
(주)우익반도체,127,2.6,5443
(주)테스트테크,127,2.1,4119
갑진(주),127,2.1,3856
서울검사(주),127,2.2,3026
에이치디현대글로벌서비스(주),127,2.8,5167
(주)애니원,126,2.1,3495
(주)영진,126,2.1,3676
(주)태진인터내셔날,126,2.2,3403
동아전기부품(주),126,2.1,3890
디케이락(주),126,2.3,3378
에이앤지테크놀로지(주),126,3.3,3554
(주)나노엔텍,125,3.0,3669
(주)세경하이테크,125,2.2,3982
(주)에어릭스,125,2.5,4169
(주)케이엑스하이텍,125,2.2,4061
(주)코코,125,1.7,3112
미원스페셜티케미칼(주),125,3.0,4492
선보공업(주),125,2.6,3424
이오시스템(주),125,2.1,4129
(주)금영제너럴,124,2.3,3287
(주)보끄레머천다이징,124,2.7,3656
(주)오디텍,124,2.5,3777
에이티아이(주),20,3.5,4326
엠케이에스코리아(유),124,3.4,3693
지디케이화장품(주),124,2.2,3129
한국내화(주),124,3.2,4669
한미헬스케어(주),124,2.3,4079
(주)비아트론,123,2.6,3564
(주)비츠로테크,123,2.5,4075
(주)티엠씨,123,3.0,4015
뉴모텍(주),123,2.3,2915
우영산업(주),37,1.4,3048
이브이시스(주),123,3.0,3472
현대비앤지스틸(주),123,2.7,4772
(주)리팩,122,2.8,3441
내셔날오일웰바르코코리아(유),122,2.9,4659
린데코리아(주),122,3.8,5044
인알파코리아(주),122,2.1,4510
천일식품(주),122,2.0,4368
티엔오디앤씨(주),122,2.5,4018
한국해양교통안전공단,122,2.9,4233
(주)경신전선,121,3.0,4874
(주)삼양발브종합메이커,121,1.8,3201
(주)쌍용씨앤비,121,2.6,3886
(주)코윈테크,121,2.8,3895
나사렛국제병원,121,2.1,3135
브리티쉬아메리칸토바코코리아제조(주),121,3.2,4745
삼천리(주),121,3.6,5505
엔티렉스(주),121,2.1,3003
엘에스메카피온(주),121,2.7,3664
이롬(주),121,2.7,3573
제일이엔에스(주),121,2.1,3310
조선내화(주),121,3.0,4768
코카콜라음료(주),121,3.4,4915
(주)넵스,120,2.3,3477
(주)놀부,120,2.6,3796
(주)대두식품,120,2.6,3643
(주)데코뷰,120,2.3,3275
(주)범천정밀,120,2.4,3957
(주)알에프텍,120,2.5,4104
(주)에이텍에이피,120,2.2,3542
금호타이어용인중앙연구소,120,2.4,4420
만앤휴멜코리아(주),120,3.0,4197
아남전자(주),120,1.9,3683
한국석유관리원,120,2.9,4112
(유)한국타코닉,119,2.6,4227
(주)배럴,119,2.2,3129
(주)코스틸,119,1.8,3880
(주)코아드,119,3.7,4484
(주)휴롬,119,3.2,4217
광성기업(주),119,2.2,3771
율촌화학(주),119,2.9,4401
한국맥널티(주),119,2.3,3282
후성정공(주),119,2.5,3697
(주)넥솔론,118,2.8,3434
(주)대성하이텍,118,2.0,3221
(주)코모스,118,2.7,3939
(주)텍슨,118,2.2,3908
세종공업(주),118,3.0,4733
씨케이코퍼레이션즈(주),118,2.3,3368
에스텍(주),118,2.5,3883
웅진식품(주),118,2.8,3955
환경관리(주),118,2.9,3080
(주)모나리자,117,2.2,3977
(주)엑시콘,117,2.5,3980
삼원색(주),117,2.1,3061
쌍용씨앤이(주),117,3.2,5189
엠케이전자(주),117,2.7,3834
파이퍼베큠코리아(유),117,2.7,3586
(주)동서가구,116,2.0,2794
(주)디랙스,116,1.5,2974
(주)아이리스코리아,116,2.1,3054
(주)에센루,116,2.8,3416
(주)일삼,116,1.9,2986
린텍스페셜러티필름코리아(주),116,2.7,3541
비전세미콘(주),116,2.1,3462
서보산업(주),116,1.9,2954
쏠리드(주),116,3.1,4064
에이치엔에스하이텍(주),116,2.7,3747
태광(주),116,2.4,4418
한국석유공사,116,3.5,5162
(주)더페이스샵,115,3.2,3828
(주)리트코,115,2.1,3768
(주)마플코퍼레이션,115,2.7,3185
(주)미코세라믹스,115,2.4,3995
(주)부스트랩,115,3.3,3613
(주)세아제강,115,3.4,4600
(주)웰팜,115,3.0,3670
(주)케이티앤씨,115,2.1,2988
에이케이켐텍(주),115,2.2,3935
엔쓰리엔(주),115,2.3,4241
참프레(주),115,2.3,3396
케이에이치필룩스(주),115,2.3,3451
휴스틸(주),115,2.5,4188
(주)엘엑스글라스,114,2.7,4233
(주)플라즈맵,114,2.3,3469
에스피지(주),114,2.5,3794
유풍(주),114,3.5,4563
코스맥스네오(주),114,1.8,3373
팸텍(주),114,2.4,3518
(주)에스제이그룹,113,2.8,4463
(주)인화이엔지,113,1.8,3024
넥스트아이(주),113,1.9,3883
우수에이엠에스(주),113,2.2,3910
유니슨이테크(주),113,2.2,4052
피닉슨컨트롤스(주),113,2.1,4361
하이트론씨스템즈(주),113,2.5,3324
(주)비츠로셀,112,2.7,3920
대곤코퍼레이션(주),112,2.7,4259
코칩(주),112,1.8,3008
(주)비엔에이치,111,1.6,3570
(주)쎄트렉아이,111,3.9,5800
(주)엠플러스,111,2.7,4445
(주)올품,111,3.0,3435
(주)테스,111,3.3,4561
손오공(주),111,2.6,2881
티엘비(주),111,2.7,4078
피피지코리아(유),111,2.6,3789
한국분석기술연구원(주),111,1.6,2547
한국오바라(주),111,3.0,3287
(주)씨엠에스랩,110,2.5,4344
(주)제트에프삭스코리아,110,3.0,4310
(주)코콤,110,2.1,3754
(주)혼,110,1.8,3009
대주전자재료(주),110,2.4,3876
사조산업(주),110,1.6,3920
선진뷰티사이언스(주),110,2.6,3768
솔라파크코리아(주),110,2.1,3101
신라정밀(주),110,2.3,3759
에스케이에너지(주),110,3.9,5528
에코볼트(주),110,2.5,3976
헨켈홈케어코리아(유),110,2.5,4828
(주)골든듀,109,3.0,3169
(주)빅텍,109,2.4,3475
(주)알텐코리아,109,2.8,3614
(주)엠쓰리모바일,109,2.3,3744
(주)코렌텍,109,2.4,3448
비엠티(주),109,2.3,3318
엔씨케이(주),109,2.5,3674
이누스(주),109,2.1,4670
코오롱플라스틱(주),109,3.2,4789
(주)삼우,108,2.6,3789
뉴로스(주),108,2.4,3278
대한방직(주),108,2.3,3303
롯데정밀화학(주),108,3.5,5367
삼지전자(주),108,2.5,3344
에스케이마이크로웍스솔루션즈(주),108,3.3,4809
에스케이오션플랜트(주),108,2.3,3461
에이치에스디엔진(주),108,3.2,5036
CIMON,107,3.2,3740
알에프에이치아이씨(주),107,2.4,4238
엘에스일렉트릭(주),107,3.3,5403
(주)나우코스,106,2.6,3228
(주)에코프로,106,3.0,4309
(주)웰크론한텍,106,2.9,4023
(주)유니온,106,1.9,3025
(주)후레쉬서브,106,1.8,3398
(주)후성,106,3.6,4686
동양물산기업(주),106,2.4,4220
정우산기(주),106,2.5,3902
코멕스산업(주),106,2.0,3225
하이게인안테나(주),106,2.1,3110
한솔홈데코(주),106,2.8,4489
(주)에스티오,105,3.0,3837
(주)폴라리스세원,105,2.3,3571
에코플라스틱(주),105,3.1,5255
(주)셀리버리리빙앤헬스,104,1.8,4601
(주)홍진에이치제이씨,104,2.4,3667
다스코(주),104,2.4,3804
쁘레베베(주),104,2.0,3260
성도이엔지(주),104,2.5,4636
와이피피(주),104,2.7,3484
유니슨(주),104,2.6,3982
조인셋(주),104,2.4,4424
한국보그워너티에스,104,2.7,5239
현대포리텍(주),104,2.2,3438
(주)글루가,103,2.0,3898
(주)벤스코리아,103,2.0,3062
(주)셀바스헬스케어,103,2.5,3439
(주)엔코스,103,2.6,3323
(주)콜러노비타,103,2.7,4583
바이오스펙트럼(주),103,2.6,3603
엘씨텍(주),103,2.2,3841
전진건설로봇(주),103,2.4,3473
한국엔지니어링협회,103,2.7,3811
(주)글로우원,102,2.5,4426
(주)마크원테크놀로지,102,1.7,4194
(주)모팜,102,1.5,3117
엘지유니참(주),102,2.5,4540
종이나라(주),102,2.0,2704
풍원화학(주),102,2.7,3754
(주)동방메디컬,101,2.3,2964
(주)비앤에이치코스메틱,101,2.1,3504
(주)오리엔텍,101,1.8,3302
(주)지엠홀딩스,101,1.4,3506
덕우전자(주),101,2.6,3573
세일전자(주),101,2.1,3487
코스모화학(주),101,2.7,4026
휴림로봇(주),101,2.4,3640
(주)교동식품,100,1.9,4167
(주)밸류포인트,100,2.4,2927
(주)씨엔씨오,100,2.1,4194
대동시스템(주),100,2.4,4313
지맥스(주),100,1.9,3489
한국통산(주),100,2.6,3711
(주)도우인시스,99,1.8,3780
(주)배상면주가,99,2.5,3273
(주)베베쿡,99,2.2,3571
방주광학(주),99,2.0,3559
아산(주),99,1.9,4209
에스에이치글로벌(주),99,2.7,5222
에스제이아이(주),99,2.2,3598
에스피엑스플로우테크놀로지(주),99,2.4,4024
엠티아이(주),99,1.9,3724
영화금속(주),99,2.3,4244
티제이미디어(주),99,2.5,4400
피아이첨단소재(주),99,3.2,5118
한화디펜스(주),99,3.9,5484
(주)심원개발,98,2.2,4408
(주)아주,98,2.7,4190
(주)앤디포스,98,2.4,3759
(주)제이숲,98,3.0,3190
(주)케이엠헬스케어,98,3.2,3620
모다정보통신(주),98,2.3,3598
성신양회(주),98,2.8,4747
신송식품(주),98,2.1,3764
(주)금복주,97,2.6,4283
(주)슈프리마,97,2.6,4706
(주)일신테크놀로지,97,2.4,3204
(주)코리아인스트루먼트,97,2.5,2963
(주)티티에스,97,2.5,3156
(주)피에프디,97,1.9,3314
기성금속(주),97,2.1,2909
멜콘(주),97,3.4,3239
범우화학공업(주),97,2.6,3912
시몬느(주),97,2.6,3789
에프티앤(주),97,1.8,4038
위너콤(주),97,2.6,4011
인팩일렉스(주),97,2.3,4298
평화홀딩스(주),97,3.0,4607
한국이콜랩(유),97,3.0,4579
현대로보틱스(주),97,2.7,4803
(주)에스코넥,96,1.9,3655
(주)에이티아이케이,96,2.4,3785
(주)피앤씨랩스,96,2.2,3353
동신모텍(주),96,2.4,3743
미도컴퍼니(주),96,2.2,3004
비락(주),96,2.6,3780
에스케이시그넷(주),96,2.4,4522
에이치디현대에너지솔루션(주),96,2.2,4918
위딘(주),96,1.7,3250
인아트,96,1.6,2918
지스마트글로벌(주),96,1.7,3387
파세코(주),96,2.1,3973
(주)내츄럴엔도텍,95,2.1,3612
(주)대덕랩코,95,1.6,2367
(주)메티스,95,1.9,2976
(주)세아특수강,95,3.1,4702
(주)웰크론헬스케어,95,2.1,3566
(주)타파웨어브랜즈코리아,95,2.6,4444
네오랩컨버전스(주),95,2.9,3787
농협사료(주),95,3.7,4657
동서페더럴모굴(주),95,2.6,4465
리무역(주),95,2.8,4181
세아에프에스(주),95,2.1,5116
콘텔라(주),95,2.4,4476
(주)더마펌,94,2.1,3373
(주)상상인인더스트리,94,2.1,3384
(주)언일전자,94,2.7,3075
(주)엑소코바이오,94,2.3,3718
(주)흥국에프엔비,94,2.5,3061
CJ씨푸드(주),94,2.9,3778
덕산하이메탈(주),94,2.6,4424
링크플로우(주),94,3.1,3251
중원(주),12,2.3,3272
(주)더휴컴퍼니,93,2.0,2871
(주)삼화에이스,93,2.4,3484
(주)원일식품,93,2.3,3260
(주)이지엠인터내셔널,93,2.9,3119
(주)쟈뎅,93,2.7,3650
농협목우촌(주),93,3.6,4992
데코원(주),93,2.2,2857
동부라이텍(주),93,2.2,4103
디케이메디칼시스템(주),93,2.1,3413
모본(주),93,2.5,4535
보해양조(주),93,2.4,3455
에나인더스트리(주),93,1.9,3356
일신방직(주),93,2.8,3018
한국삼공(주),93,3.4,3452
현우산업(주),93,2.3,3663
(주)대영오앤이,92,2.7,3259
(주)동아일렉콤,92,3.0,3984
(주)에스앤지바이오텍,92,2.0,3364
(주)휴테크산업,92,1.9,3375
더페이스샵 (매장),92,3.4,2241
여천NCC(주),92,3.6,5004
이수화학(주),92,3.1,5791
패션랜드(주),92,1.9,2834
한국메티슨특수가스(주),92,2.7,4079
한국수출포장공업(주),92,2.0,3757
한라아이엠에스(주),92,2.8,3431
한일철강(주),92,2.2,3284
현대첨단소재(주),92,2.2,4397
(주)기도산업,91,2.1,4253
(주)메디테라피,91,2.9,3747
(주)이그니스,91,3.2,3993
(주)클리포드,91,1.9,2625
(주)페렌벨,91,3.0,3343
(주)해피콜,91,2.2,3304
대영이앤비(주),91,2.5,3280
두림야스카와(주),91,2.6,3982
세진종합기술(주),91,2.3,3107
신진엠텍(주),91,2.5,3372
알에프세미(주),91,2.5,3012
인아오리엔탈모터(주),91,2.5,3704
한국유미코아촉매유한책임회사,91,3.1,4560
한라스택폴(주),91,2.7,5510
현대중공업터보기계(주),91,2.7,4699
화승인더스트리(주),91,2.4,4422
(유)옥시레킷벤키저,90,2.6,5445
(주)계양정밀,90,2.6,4177
(주)우양,90,2.6,3322
(주)젠믹스텍,90,2.1,3106
(주)티로보틱스,90,2.4,3654
(주)포컴퍼니,90,2.6,3411
(주)흥아,90,2.9,4269
넥상스코리아(주),90,2.8,4499
넥스틸(주),90,2.4,3652
동일고무벨트(주),90,2.8,4492
디엔에프(주),90,3.1,3951
백산(주),90,2.8,3475
세왕섬유(주),90,2.1,3424
유닉스전자(주),90,1.8,3826
제이비(주),90,3.0,4527
켄코아에어로스페이스(주),90,2.1,3349
퍼스텍(주),90,2.8,4605
한국산노프코(주),90,2.3,4234
한국프레틀(주),90,2.4,3951
한화에너지(주),90,3.2,5593
한화엘앤씨(주),90,3.1,4545
현진소재(주),90,2.2,3617
휴맥스오토모티브,90,2.6,4678
(주)강원에너지,89,2.7,4049
(주)도드람푸드,89,2.7,3210
(주)동성케미컬,89,3.0,4632
(주)디아이,89,2.8,3810
(주)사조오양,89,2.6,3662
(주)신성씨앤티,89,2.3,3530
(주)에이션패션,89,2.7,4769
(주)코넥,89,2.1,3796
(주)파인테크닉스,89,2.3,3867
(주)포스코엠텍,89,2.9,4606
(주)한강식품,89,2.4,3350
모아텍(주),89,2.2,4289
스킨큐어(주),89,2.4,3076
씨게이트코리아(유),89,3.7,6519
