,리뷰수(개),평점,평균 연봉(만)
패션리테일그룹(주),58,1.7,2701
한국엘러간(주),58,3.2,5523
(주)어바웃펫,57,3.2,3535
(주)에티버스이비티,57,2.7,3538
(주)오쎄,57,2.5,3869
(주)케이에스에스해운,57,4.4,4573
(주)해우지엘에스,57,2.6,3295
나이키스포츠(주),57,3.7,4017
딘타이펑코리아(주),57,2.7,3142
반다이남코코리아(주),57,2.5,3633
세이브존아이앤씨(주),57,2.4,3658
에르메스코리아(유),57,2.9,3585
퀄컴씨디엠에이테크날러지코리아(유),57,3.9,8017
(주)서울리거,56,1.8,3331
(주)세미원푸드,56,2.4,3505
(주)스카이랩,56,3.5,3269
(주)핌아시아,56,3.0,3183
멜라루카인터내셔날코리아(주),56,3.0,3062
무상엠에스마트(주),56,2.3,4391
엘라고(주),56,2.2,2968
웍스아웃(주),56,2.5,2447
지에스파크이십사(주),56,2.5,3283
지오디스코리아(주),56,2.9,3656
한국이엠씨컴퓨터시스템즈(주),56,3.3,6189
한국토요타자동차(주),56,3.5,5359
(주)두루씨엔시,55,1.5,2906
(주)아시아비엔씨,55,2.9,3813
(주)엘브리지아브노바,55,1.6,3934
(주)자코모,55,2.3,3267
도시바일렉트로닉스코리아(주),55,2.7,4747
로투스베이커리즈코리아(주),55,2.1,4541
비즈엠알오(주),55,2.6,2970
쏘메이(주),55,2.7,3082
아반토퍼포먼스머티리얼즈코리아(유),55,2.5,4779
오성사(주),55,2.6,4457
카피어랜드(주),55,2.0,3154
한국닌텐도(주),55,2.4,3539
한국애브비(주),55,3.5,5673
행복모아(주),55,3.3,3633
(주)경화상사,54,2.1,3705
(주)알티스트,54,2.5,3068
(주)웅진북센,54,2.2,3993
(주)한강인터트레이드,54,2.2,3099
서울9호선운영(주),54,3.2,3792
영림화학(주),54,2.3,4998
유니퀘스트(주),54,3.2,4273
테크트로닉인더스트리즈코리아유한책임회사,54,2.2,4600
한국에이버리알아이에스(유),54,2.8,3614
헤펠레코리아(주),54,2.8,3224
(주)더블유티테크놀로지코리아,53,3.1,4562
(주)로그온커머스,53,2.7,3124
경기고속(주),53,1.8,2929
뉴에라캡코리아(유),53,2.1,4503
에스아이티씨컨테이너라인스코리아(주),53,2.3,3598
필코상사(주),53,1.8,2403
한국닛산(주),53,3.8,5032
한국카처(주),53,2.4,3414
(주)디에스앤엘,52,2.5,2882
(주)항소,52,2.0,3010
길무역(주),52,1.9,3261
세아엘앤에스(주),52,2.2,3749
세이백화점,52,2.7,3256
스투트가르트스포츠카(주),52,2.8,3612
신흥글로벌(주),52,2.6,3633
에스티엑스마린서비스(주),52,3.3,4628
엠제이팜(주),52,1.9,2594
태전약품판매(주),52,2.7,3013
한국오피스컴퓨터(주),52,2.3,2467
한국통운(주),52,2.2,3044
해영선박(주),52,3.0,3592
(주)E1,51,3.5,4970
(주)드림,51,2.5,3738
(주)렌즈미,51,3.0,2618
(주)아이리스브라이트,51,3.0,3196
(주)우전메디칼,51,2.7,3283
(주)조아,51,2.1,2901
룩소티카코리아(주),51,2.6,3445
머스크컨트랙트로지스틱스코리아(유),51,3.2,3622
바네스데코아이엔티(주),51,2.4,2665
유니시티코리아(유),51,3.3,3957
이룸엠케이(주),51,2.2,3033
(주)베디베로,50,1.6,2857
(주)서플러스글로벌,50,2.4,4868
(주)영산글로넷,50,2.8,3852
(주)퍼니디,50,1.5,2835
(주)퍼플링크,50,2.8,3172
대명코퍼레이션(주),50,2.7,3595
도드람양돈협동조합,50,2.9,3445
에너자이저코리아(주),50,2.7,4441
에이치케이코리아(주),50,1.4,2545
위즈위드(주),50,2.1,2882
콜로플라스트코리아(주),50,2.6,5223
(주)필웨이,49,3.5,4186
(주)헬셀,49,1.3,2654
경방(주) 타임스퀘어,49,2.8,3690
굿모닝물류(주),49,2.7,2374
남성해운(주),49,2.7,3433
농협유통(주),49,3.6,4010
대동백화점(주),49,2.0,2697
에이치라인해운(주),49,3.2,5540
트래블메이트(주),49,1.5,2970
히어닷컴코리아(유),49,3.1,4293
(유)쿡메디칼코리아,48,2.8,5048
(주)미셸푸드,48,2.3,3161
(주)씨엠아이파트너스,48,2.7,3384
(주)에스에이엠티,48,3.5,4337
(주)하이랜드푸드,48,3.3,3661
국양로지텍(주),48,1.7,3130
도미노코리아(주),48,2.8,3895
동아탱커(주),48,2.3,4035
맨소래덤아시아퍼시픽(주),48,2.2,4300
몰포에버(주),48,1.6,4172
서중물류(주),48,2.3,3885
윤선생영어교실,48,3.3,3251
인성데이타(주),48,2.6,3287
조양국제종합물류(주),48,2.3,2977
코오롱모터스(주),48,3.2,3537
한국보싸드(주),48,3.1,3553
한국정보공학(주),48,2.4,3404
한국조에티스(주),48,2.7,5389
(주)바이오비즈,47,3.4,3910
(주)세니젠,47,2.4,3728
골드웨이(주),47,2.7,3008
동도전자(주),47,2.2,5078
라프레리코리아(유),47,2.3,3432
메이크업아이(주),47,2.3,3325
스노우피크코리아(주),47,2.6,3344
시원아이웨어(주),47,2.7,3633
오투스페이스(주),47,1.9,3297
케이티커머스(주),47,2.6,4230
한국에이엔디(주),47,2.8,3420
휘닉스벤딩서비스(주),47,1.6,2826
(주)라이프투게더,46,1.7,2810
(주)오늘식탁,46,2.6,4042
대협철강(주),46,2.3,2821
에이치디씨아이파크몰(주),46,2.2,4342
와이케이케이화스닝프로덕츠판매한국(주),46,1.8,3443
(주)리프패럿,45,1.5,2656
(주)바텍코리아,45,2.0,3991
(주)제이컬렉션,45,3.0,3870
(주)제이코스,45,2.4,3047
강원전자(주),45,2.2,2752
다스코리아(주),45,1.9,3317
다홍엔지니프(주),45,2.2,2681
모노링크(주),45,2.4,3036
부산항만공사,45,3.4,3775
삼정시계(주),45,2.2,3759
시슬리코리아(유),45,2.8,3179
에스더포뮬러(주),45,3.3,4212
오오씨엘코리아(주),45,2.4,3409
온코퍼레이션(주),45,1.7,3540
좋은비타민(주),45,2.2,2298
(주)바른손,44,1.4,3411
(주)유수로지스틱스,44,3.3,3725
(주)크린텍,44,2.0,2916
다이버시코리아(주),44,1.9,4106
스미토모에스에이치아이크라이오제닉스코리아(주),44,2.3,3296
씨크코리아(주),44,3.0,4572
케이엔비(주),44,2.1,3428
코히런트아시아한국지사(주),44,3.0,3744
포비스티앤씨(주),44,2.1,4163
하이리빙(주),44,2.6,3296
해성에스에프(주),44,1.7,2998
(주)글루업,43,3.3,3589
(주)놀이의발견,43,2.7,4084
(주)다미인,43,1.9,3682
(주)브레댄코,43,2.4,2827
(주)앳홈,43,3.2,3335
(주)에이케이무역,43,2.1,2863
(주)여우미,43,3.0,3028
(주)이스턴네트웍스,43,2.7,3529
(주)지엔히어링코리아,43,2.4,3357
(주)크로네스코리아,43,2.5,3824
(주)화승네트웍스,43,2.8,4989
동진상선(주),43,2.5,4558
보성과학(주),43,3.7,3755
신세계엘앤비(주),43,3.7,4374
씨에스알와인(주),43,2.3,3664
에이이브랜드코리아(유),43,2.7,3801
에이이코리아(주),43,2.8,4145
오리엔트골프(주),43,1.9,4340
유성티엔에스(주),43,2.0,3393
정동화장품(주),43,2.8,3586
(주)누비콤,42,2.8,3334
(주)두코,42,2.8,2998
(주)메이튼,42,3.2,3131
(주)선광,42,3.4,3944
(주)오토허브셀카,42,1.9,3737
(주)퓨라토스코리아,42,3.0,4121
(주)한중푸드,42,2.8,3141
고려종합국제운송(주),42,2.9,3827
아모스프로페셔널(주),42,3.1,4624
언어세상(주),42,2.9,3046
(주)삼천리모터스,41,2.3,3163
(주)알리컴퍼니,41,2.7,3187
(주)엠프로미스,41,2.1,2865
(주)이노바인코리아,41,2.5,3620
(주)일양익스프레스,41,3.0,3431
(주)창남아이엔티,41,2.5,4494
(주)카시나,41,1.8,2503
금호고속(주),41,2.7,4264
네오미오(주),41,2.6,3611
비타민뱅크(주),41,1.5,2599
아성테크노(주),41,3.0,3706
일조(주),41,1.8,2254
케이디지털미디어(주),41,1.9,2354
토즈코리아(주),41,2.8,3547
(주)에이치엘아이,40,2.5,3017
(주)육육걸즈,40,2.3,2515
(주)지엘커뮤니케이션즈,40,2.4,3445
(주)진도,40,1.6,2777
던롭스포츠코리아(주),40,2.6,3356
디에이치씨코리아아이엔씨(주),40,2.9,3153
레보딕스(주),40,1.9,3512
삼아사운드(유),40,2.9,4095
아이티더블유피피앤에프코리아(주),40,2.5,5353
예스아시아닷컴코리아(주),40,2.2,2897
유니에스아이(주),40,2.5,3151
유정시스템(주),40,2.7,3395
조양인더스트리(주),40,1.4,2722
진올바이오테크놀러지(주),40,2.4,3088
한국마이크로칩테크놀로지(주),40,2.8,5901
(주)닥터웰,39,2.6,2925
(주)몬즈컴퍼니,39,2.2,3294
(주)엠제이앤엠,39,2.2,2651
(주)육그램,39,2.5,3812
(주)인테코,39,1.8,3096
다슈코리아(주),39,3.0,3286
대전교통공사,39,3.2,3359
롯데피플네트웍스,39,2.0,3717
삼안(주),39,2.5,2987
생각투자(주),39,1.8,2697
승전(주),39,2.2,3011
시스멕스코리아(주),39,3.3,4175
엘레컴코리아(주),39,2.0,3193
윌헴슨협운쉽스서비스(주),39,2.2,3243
천경해운(주),39,2.8,3443
케이지씨라이프앤진(주),39,2.3,4158
한국존슨앤드존슨(주) 비젼케어,39,3.4,5937
현대머티리얼(주),39,2.0,4568
(주)메덱스,38,2.2,3223
(주)메이준생활건강,38,2.3,3476
(주)블루인터내셔널,38,2.7,3097
(주)엠엠엠디,38,3.3,2617
(주)케이디알기업서비스,38,2.6,2911
(주)코지샵,38,1.9,2959
만트럭버스코리아(주),38,2.8,3742
소니뮤직엔터테인먼트코리아(주),38,2.4,3756
신조로지텍(주),38,2.9,3118
아이비스코리아(주),38,2.0,2790
에이치앤프랜즈(주),38,2.2,3247
케리항운(주),38,2.9,3606
푸드팡(주),38,2.7,5372
행복을파는사람들(주),38,2.3,2896
(유)신앤드컴퍼니,37,1.9,3056
(주)밀텍산업,37,1.9,2976
(주)스타일노리터,37,2.8,3226
(주)얼라이브러쉬,37,2.1,3081
(주)웨이브홀딩스,37,1.6,2663
(주)제우인터내셔날,37,2.1,3473
게이츠유니타코리아(주),37,2.3,4451
롱라이프그린케어(주),37,1.9,2695
삼진글로벌넷(주),37,2.3,4311
아소리빙(주),37,1.8,3219
에스씨존슨코리아(유),37,3.5,5518
유니호저리,37,3.1,2410
입생로랑코리아(주),37,3.0,3859
정승네트워크,37,1.3,4310
코리아브레오(주),37,2.6,3012
태우그린푸드(주),37,2.2,2954
패션홀릭(주),37,2.9,2445
한국캘러웨이골프(유),37,3.1,4571
(주)대동티엘,36,1.8,3094
(주)비스비바,36,3.6,3104
(주)샘글로벌,36,2.0,3468
(주)시몬느에프씨,36,2.1,3553
(주)얌샘,36,2.5,2910
(주)에스아이티씨로지스틱스코리아,36,2.5,2635
(주)제이스타일,36,2.5,2702
(주)지니킴,36,2.8,3253
(주)케리비,36,2.5,2558
(주)통인인터내셔날,36,1.7,2775
(주)혜성프로비젼,36,1.9,3071
교세라도큐먼트솔루션스코리아(주),36,2.2,3605
사비노델베네코리아(주),36,2.3,3649
소비코(주),36,2.0,2446
신원에벤에셀,36,2.6,4193
지오디스윌슨코리아(주),36,2.1,2934
평화드림(주),36,3.1,3297
(유)매나테크코리아,35,2.6,3584
(주)네트코스,35,1.6,3011
(주)론스텍,35,2.4,3065
(주)메타랩스,35,2.5,3922
(주)세토리,35,2.5,2993
(주)웨스트라이즈,35,2.3,3659
(주)제이비지로지스틱스,35,2.8,3415
그로발스타로지스틱스(주),35,2.3,3578
삼성엠앤에스(주),35,2.3,3189
아르고코퍼레이션(주),35,3.6,3599
아이스타일이십사(주),35,2.7,4621
유니원아이앤씨(주),35,3.1,4085
유티아이코리아(주),35,3.3,3175
지쿱(주),35,4.1,4554
피에스지(주),35,3.1,4140
하나마린(주),35,1.7,3149
현대에이치앤에스(주),35,3.4,4201
홈플러스스토어즈(주),35,2.7,3079
(유)유앤어스,34,2.3,2910
(주)그레이고,34,1.7,4255
(주)나우앤뉴,34,2.9,3252
(주)뷰티앤뷰코리아,34,1.7,3101
(주)슬라운드,34,3.6,3309
(주)아이베,34,2.1,2764
(주)아이티로그인,34,3.2,3562
(주)에르모어,34,2.4,2915
(주)인텍앤컴퍼니,34,3.0,4000
(주)조이엠지,34,2.1,3002
(주)크린컨테크,34,2.9,2710
다이킨코리아(주),34,1.8,3737
더락포트컴퍼니코리아(유),34,2.9,5184
덴소인터내셔널코리아(주),34,2.4,4739
도이그로코리아(주),34,2.9,3846
디맥인터네셔널,34,1.8,2780
리젠시아시아(주),34,3.1,3514
서원유통,34,2.4,2969
스베누(주),34,2.4,3494
신원덴탈(주),34,2.4,4139
아이넷뱅크(주),34,3.2,3552
엠씨아이글로벌로지스틱스(주),34,3.0,3189
유사나헬스사이언스코리아(유),34,3.1,3338
중산물산(주),34,2.3,2907
케이에이치컴퍼니(주),34,2.7,3758
페코(주),34,2.5,4641
한국구보다(주),34,3.0,3449
한성모터스(주),34,2.9,2993
(주)까브드뱅,33,1.7,3040
(주)동광인터내셔날,33,1.8,3312
(주)블루트리,33,2.4,3528
(주)알에스포,33,2.2,2566
(주)엔코드,33,2.7,4008
(주)이엠케이,33,2.2,3448
(주)인포벨,33,2.7,3505
(주)키즈웰,33,2.4,3220
(주)타라유통,33,2.2,3120
(주)티디지,33,2.2,3396
금상첨화(주),33,1.9,3689
브이디컴퍼니(주),33,4.0,3763
아디다스,33,3.3,3805
아베크롬비앤피치,33,2.9,3224
아이피피(주),33,2.2,3802
에어콘테이너로지스틱스(주),33,2.4,3309
울산항만공사,33,2.8,4799
인덜지(주),33,2.2,3909
티아츠코리아(주),33,3.2,3022
티엘(주),33,1.5,2314
한국미쓰비시상사(주),33,3.2,7733
한국벡크만쿨터(주),33,2.4,4499
(주)비바채엔터프라이즈,32,1.8,2748
(주)에이치피오,32,2.3,3600
(주)옵토마인드,32,1.8,3286
(주)우신켐텍,32,2.3,3148
(주)이투비플러스,32,2.2,2713
(주)일신,32,2.1,3262
(주)한스스타일,32,2.3,3098
극동엠이에스(주),32,2.8,3134
네슈라화장품(주),32,2.5,3021
농업회사법인(주)도드람양돈서비스,32,2.8,3440
심플로트사우스코리아(유),32,2.1,5148
유비코리아(주),32,2.8,2963
케이미트(주),32,2.5,3280
피엠인터내셔널코리아(유),32,2.6,3558
(재)한국이민재단,31,2.3,2490
(주)더하기,31,2.0,2943
(주)에스씨코리아,31,1.6,4009
(주)자노탁트코리아,31,2.2,2414
(주)제이제이글로벌그룹,31,2.7,2680
고려신소재산업(주),31,3.0,3426
덕양유엘씨(주),31,2.5,3258
신한씨스텍(주),31,2.1,3023
와이엘랜드(주),31,2.3,3411
유기농산(주),31,2.1,2745
케이씨에이치에너지(주),31,3.5,5032
한국룬드벡(주),31,3.3,4708
한국마쯔다니(주),31,3.2,4512
(주)내추럴홈,30,2.1,3070
(주)바리엔유,30,2.4,3081
(주)상상이상,30,2.8,2411
(주)세일인터내쇼날,30,2.5,3729
(주)씨엔케이인사이트그룹,30,1.9,2802
(주)이삼오구,30,3.5,3532
(주)티에스푸드앤시스템,30,2.7,2935
(주)핑크시슬리,30,2.8,3056
(주)홍천엠앤티,30,2.9,3417
남성(주),30,1.7,2633
보육사(주),30,2.1,2261
삼성반도체(주),30,3.2,3765
삼영무역(주),30,2.2,3247
아머스포츠코리아(주),30,2.6,5434
애니모드(주),30,2.4,2612
에드워즈라이프사이언시스코리아(주),30,2.9,5780
우진통상,30,2.0,2548
유한책임회사현대오피스,30,3.6,2520
카타르항공한국지사,30,3.0,3629
트랜덱스(주),30,2.1,2741
포스코피앤에스(주),30,3.3,6016
(주)베니토,29,2.0,2677
(주)브레드앤로즈,29,3.3,2870
(주)씨티케이이비전글로벌네트웍스,29,2.0,4013
(주)온유약품,29,2.6,4441
(주)청담글로벌,29,1.9,3204
(주)케이씨엔에이,29,3.3,4020
노원문고,29,2.4,2388
레시피(주),29,2.6,4601
성준전기(주),29,1.5,3156
알케이라인(주),29,1.7,2975
에티하드항공,29,3.5,4925
우림해운(주),29,2.2,3709
윌리엄그랜트앤선즈코리아(주),29,2.5,4613
제이케이인터내셔널(주),29,2.6,3001
히타치금속상사(주),29,2.7,3075
(유)인스트론코리아,28,1.9,3767
(주)도광무역,28,1.8,2452
(주)막스만로지스틱스,28,2.4,3125
동주해상(주),28,2.3,3101
라츠(주),28,2.6,4472
로지션(주),28,2.3,3180
쇼마젠시(주),28,2.3,2349
스마트푸드네트웍스(주),28,2.5,4540
스타국제종합물류(주),28,2.2,2931
스타브리지피플앤서비스(주),28,1.9,3230
암웨이프라자 (매장),28,2.8,2526
에스엠티정보기술,28,3.1,3327
에어비앤비코리아(유),28,3.8,4108
월드베스트로지스틱스(주),28,3.1,4407
인트리홀딩스(주),28,2.9,2694
인피콘(주),28,3.2,4179
자연드림,28,2.6,3003
지에이치홀딩스,28,1.3,2937
지이에너지코리아(주),28,3.6,5590
초초스팩토리(주),28,2.0,2911
(유)브링스글로벌,27,2.7,3107
(유)테일러메이드코리아,27,3.4,4239
(주)뮤직아이티,27,1.8,2394
(주)삼숭교역상사,27,2.6,3489
(주)에이블커피그룹,27,2.9,2605
(주)와이브랜즈,27,2.7,3268
(주)정철어학원주니어,27,2.2,2958
(주)콘텐츠캐리어,27,2.2,4195
(주)한국페트라이트,27,3.1,3384
도테라코리아(유),27,2.9,3644
민영상사,27,2.9,3154
상도가구(주),27,2.3,3284
세종문고(주),27,1.6,2298
씨케이디한국(주),27,2.7,3797
아이큐박스(주),27,2.3,2984
알레르망(주),27,2.0,3414
에스티트레이딩(주),27,2.3,2600
에이왓글로벌로지스틱스코리아(주),27,2.0,3085
에이치모터스(주),27,2.5,2853
에이치엘비테라퓨틱스(주),27,2.6,3928
올릿,27,3.7,3491
유니씨앤씨(주),27,2.6,2966
제니스앤컴퍼니(주),27,2.5,3726
주커피,27,3.1,1922
칼라메이트(주),27,2.6,3371
코리아보드게임즈(주),27,3.2,4126
(주)더가치,26,1.5,2576
(주)라이카코리아,26,1.8,5054
(주)베라루띠,26,1.6,2750
(주)소키와칸,26,2.2,3286
(주)중독컴퍼니,26,3.2,2792
(주)지비엠에스,26,2.2,3162
게이트비젼(주),26,2.6,3481
동일시마즈(주),26,2.8,3797
미림씨스콘(주),26,2.5,3524
세일글로발(주),26,1.8,2528
손잡이닷컴(주),26,2.0,2298
아티제블랑제리(주),26,2.4,2260
에노테카코리아(주),26,2.0,2696
이토추플라스틱스(주),26,2.7,3741
중국국제항공공사,26,2.3,2494
(주)더네이처컴퍼니,25,2.3,3192
(주)레드포인트,25,2.1,2751
(주)로고스토리,25,3.5,3244
(주)미쏘,25,2.5,2632
(주)블루원,25,2.1,3508
(주)싸이버스카이,25,2.6,3063
(주)엑스앤오,25,2.1,5175
(주)엠브로스,25,2.3,2807
(주)오피스넥스,25,2.3,2952
(주)유이테크,25,2.8,2975
(주)코미카엔터테인먼트,25,1.4,2764
(주)파리미키코리아,25,1.5,3256
(주)팬스타,25,2.5,4397
(주)하비풀,25,2.9,3825
(주)힘난다,25,3.3,3287
길진인터내셔널(주),25,2.7,2675
댄포스코리아(주),25,3.0,4175
로트리(주),25,1.8,3375
베트남항공영업소(주),25,2.6,3050
삼경금속(주),25,3.2,3273
삼선로직스(주),25,2.9,3497
삼진지에스(주),25,2.6,2863
서플라이루트(주),25,2.6,2829
선진모터스(주),25,2.7,3345
아이두젠(주),25,3.6,2927
애디드컴퍼니(주),25,2.4,4136
엠에이치파워시스템즈코리아(주),25,2.6,3975
테이포프(주),25,2.9,2689
한국도요타쯔우쇼(주),25,3.2,4896
(주)나우리해운항공,24,2.1,2679
(주)바이올푸드글로벌,24,3.2,3121
(주)아르케인터내셔날,24,2.5,4174
(주)아우토반브이에이지,24,2.3,2635
(주)에셈컴퍼니,24,3.1,3325
(주)에스와이에스글로벌,24,2.0,3340
(주)유니트론텍,24,2.9,4276
(주)천경,24,1.8,3049
(주)케미스카이,24,2.7,3120
(주)태그라이너,24,2.9,3327
(주)터크코리아,24,3.6,4088
(주)프랜푸드,24,1.7,2344
(주)하우스미디어,24,3.3,4284
(주)훼밀리익스프레스,24,2.9,2981
글로벌밴(주),24,1.8,2300
금진해운(주),24,2.7,3359
매스티지데코(주),24,2.3,2971
베스트리빙(주),24,2.8,2664
씨엔비코퍼레이션(주),24,1.8,2666
아바고테크놀로지스코리아(주),24,2.4,5591
양키캔들리테일,24,3.8,2867
워터스코리아(유),24,4.2,4975
칼스톨츠엔도스코피코리아(유),24,3.2,4181
코리아후드써비스(주),24,3.8,4465
큐케이씨(주),24,2.3,2454
티싸게패션컴퍼니(주),24,1.8,2367
티움솔루션즈(주),24,2.6,3211
하이랜드스포츠(주),24,2.4,3288
한국치코,24,2.0,3084
해리메이슨코리아(주),24,2.4,3216
(주)네오제네시스,23,3.3,3120
(주)덴하토코리아,23,3.3,3236
(주)레이어,23,2.4,3585
(주)북촌사람들,23,2.7,3027
(주)빅솔,23,2.9,3385
(주)스낵포,23,2.7,2891
(주)스프렉사코리아,23,3.2,2246
(주)쏠투메디,23,2.0,3095
(주)안국루브텍,23,2.2,3165
(주)안세,23,2.0,2995
(주)일월세미컴,23,2.4,3165
(주)제이케이엠,23,2.3,2277
(주)쥬피터익스프레스,23,3.4,2873
(주)캐비아,23,3.5,4347
(주)현일랩메이트,23,2.6,3033
대달인터내셔널(주),23,2.4,2814
대성산업,23,2.6,3631
대한녹용수출입법인(주),23,2.6,2643
동양팬(주),23,2.3,3054
마텔코리아서비스(유),23,3.0,5062
브리지스톤타이어세일즈코리아(주),23,3.4,4765
비핸즈(주),23,2.6,3172
애찌피플(주),23,2.6,1976
앤씨엘(주),23,2.3,2736
와이이케이글래스(주),23,2.2,2805
인비닷컴(주),23,2.7,2498
천우모터스(주),23,2.2,3360
퍼시픽에어에이젠시(주),23,3.0,2952
한국나이키,23,3.6,2956
(주)강가의나무,22,1.7,2705
(주)다미화학,22,2.6,3202
(주)더센토르,22,1.6,2346
(주)명화네트,22,1.9,3231
(주)볼드나인,22,2.9,3205
(주)시소아이티,22,2.3,3503
(주)신세계톰보이,22,3.1,3896
(주)씨알상사,22,2.9,2885
(주)에스크컴퍼니,22,3.0,4139
(주)에이지엘,22,2.7,3412
(주)코린토,22,2.6,2963
(주)하이라이프,22,2.0,3065
(주)한국타미야,22,2.2,2345
나무기획,22,1.7,2053
동진상운(주),22,2.9,2600
딜라이트(주),22,2.4,2982
레누스로지스틱스코리아(유),22,1.7,3942
브루커코리아(주),22,3.6,4572
아산상선(주),22,2.5,4507
엘리자베스아덴코리아(유),22,2.9,2919
엠도글로벌(주),22,2.9,2565
오디바이크(주),22,2.9,3247
월드로드항공해운(주),22,2.3,2920
인터아이코리아(주),22,3.0,2780
큐브라인콘솔리데이션(주),22,2.0,2446
한미인터내셔널(주),22,2.0,3823
한성정보기술,22,2.4,3148
(주)그린주의,21,3.6,1980
(주)나오스월드,21,2.1,2635
(주)바인테크,21,2.6,4202
(주)비엔에프코리아,21,2.1,2638
(주)세쓰요아스텍 한국지점,21,3.1,3581
(주)슈퍼홀릭,21,3.0,3279
(주)오메타,21,2.7,2778
(주)원에이치알컴퍼니,21,2.7,3129
(주)웨이코스,21,2.1,3663
경동월드와이드(주),21,2.3,3704
국대에프앤비(주),21,2.9,2941
대형웍스(주),21,3.3,3400
라이브플렉스(주),21,2.6,3760
뷰애드(주),21,2.0,2683
뷰키코리아(유),21,1.6,4537
서울문화사(주) 나일론,21,2.2,3379
세우글로벌(주),21,1.9,3498
스미스앤어소시에이트코리아(유),21,2.3,5031
시노트란스코리아쉬핑(주),21,2.0,3665
신우유니온(주),21,1.8,3146
아리아퍼니쳐(주),21,1.8,2757
엠아이인터내셔널,21,2.3,3941
영리빙코리아(유),21,2.3,5314
이앤씨아이앤씨(주),21,2.2,3322
이이씨엘리트(주),21,2.8,3743
정보라인(주),21,2.0,3063
짐머코리아(주),21,3.4,3473
퓨쳐일렉트로닉스,21,2.5,4569
한국일본전산(주),21,2.1,3881
(주)가이아인터내셔널,20,1.8,2423
(주)더블유아일랜드,20,3.1,2746
(주)더연,20,2.1,2681
(주)리우,20,1.7,3232
(주)블링크아이웨어,20,3.5,2442
(주)안앤케이글로벌,20,2.9,3390
(주)에스큐제약,20,5.0,3113
(주)익스트림,20,2.5,3401
(주)잇츠어스,20,4.4,2853
(주)지란지교에스앤씨,20,3.3,3890
(주)코레카,20,1.9,2724
(주)호상사,20,1.8,2645
그린메이트바이오텍(주),20,2.1,3884
마제스티골프코리아(주),20,3.1,3522
바이키(주),20,2.6,2715
베수비우스유케이리미티드,20,1.9,3568
보스틱코리아(유),20,2.5,5094
브라더인터내셔널코리아(주),20,2.8,3711
서울플루이드시스템테크놀로지스(주),20,2.6,3466
세코글로벌로지스틱스코리아(주),20,2.9,2914
수협유통(주),20,2.3,2833
스페이스몽키디자인 (주),20,1.9,2298
에듀프라임(주),20,3.3,3612
에이디칩스(주),20,2.8,3119
워너뮤직코리아(주),20,2.2,4154
원데이맘(주),20,1.8,2467
인성무역(주),20,1.9,2337
인타이어모터스(주),20,1.9,2653
조아라이프(주),20,1.4,2366
지앤이바이오폴리텍스(주),20,1.2,3970
커머스파크(주),20,2.2,2913
케이엠시스(주),20,1.9,3129
케이피아이씨코포레이션(주),20,3.5,4852
키미데이타(주),20,3.0,3552
테사테이프코리아(유),20,2.8,5766
티디씨(주),20,1.6,2445
한국바이오래드(주),20,2.6,4394
휴모스트녹원(주),20,2.5,3304
(주)내셔널비,19,3.8,2567
(주)네오누리콤,19,2.8,3261
(주)더필,19,1.8,2873
(주)동우국제,19,2.0,2986
(주)디엠케이코리아,19,2.8,2893
(주)랩스엠알오,19,2.5,3359
(주)미니소인터네셔날,19,2.5,3481
(주)비바스포츠,19,1.5,2779
(주)사세 서울지점,19,2.8,4209
(주)석림랩텍,19,1.7,3199
(주)신왕,19,2.3,3054
(주)에스아이아이에스,19,3.5,3432
(주)원더스,19,1.8,4246
(주)유디스인터내셔날,19,3.3,3569
(주)이오비스,19,3.1,3512
(주)종로,19,2.1,2803
(주)트리엠,19,1.8,3296
대정실업(주),19,2.8,3239
디케이아즈텍(주),19,2.6,3453
메디프론디비티(주),19,2.1,4235
바다원(주),19,2.7,3249
샵백코리아(유),19,3.5,4147
에쎄르(주),19,2.5,3109
에프엠케이(주),19,2.4,4444
유씨아이(주),19,2.3,2894
케이엘엠네덜란드항공사(주),19,4.5,5095
코니카미놀타프로프린트솔루션스코리아(주),19,2.5,3165
필츠코리아(유),19,2.9,4007
한국아지노모도(주),19,2.5,4207
한국우시오(주),19,2.9,3491
한국코닥(주),19,3.6,3597
해피랜드,19,1.8,2608
히오키코리아(주),19,3.1,3811
(주)더그라운드컴퍼니,18,2.6,4222
(주)디엘코리아,18,2.9,2531
(주)락커룸코퍼레이션,18,2.1,3448
(주)만희기전,18,3.3,3129
(주)보나쥬르,18,2.8,2860
(주)빅파이씨앤티,18,2.9,3106
(주)아주레포츠,18,2.6,3404
(주)에이지앤뷰티,18,3.2,2925
(주)이퀄스킨,18,3.0,2526
(주)지씨코리아,18,2.6,4402
(주)트리즈커머스,18,3.1,3328
(주)푸른친구들,18,2.8,3534
가나아트갤러리(주),18,2.3,2739
대경티엘에스(주),18,2.8,2267
